日期,单品编码,单品名称,分类编码,分类名称,销量,销售额,交易笔数,打折笔数,打折销量,平均零售单价(元/千克),当日成本价(元/千克),单品损耗率(%),品类平均损耗率(%),成本加成率,有效单位成本(元/千克),成本价异常标记
2020-08-25,102900011000328,螺丝椒,1011010504,辣椒类,10.201,81.608,34,0,0.0,8.0,6.2,10.18,9.24,0.29032258064516125,6.902694277443777,0
2020-08-25,102900011001806,姬菇(包),1011010801,食用菌,3.0,17.700000000000003,3,0,0.0,5.900000000000001,3.75,12.42,9.45,0.5733333333333337,4.281799497602192,0
2020-08-25,106956146480197,白玉菇(2),1011010801,食用菌,5.0,17.5,5,0,0.0,3.5,2.44,7.3,9.45,0.43442622950819665,2.6321467098166127,0
2020-08-25,102900011008522,甜白菜,1011010101,花叶类,10.729,85.832,12,0,0.0,8.0,4.44,9.43,12.83,0.8018018018018016,4.902285525008281,0
2020-08-25,102900011009444,大龙茄子,1011010501,茄类,6.378,76.536,15,0,0.0,12.0,6.9,10.94,6.68,0.7391304347826086,7.74758589714799,0
2020-08-25,102900011009970,青梗散花,1011010201,花菜类,23.343,210.087,48,0,0.0,9.0,5.54,17.06,15.51,0.6245487364620939,6.679527369182542,0
2020-08-25,102900011011546,海鲜菇(袋)(1),1011010801,食用菌,3.0,14.700000000000001,3,0,0.0,4.9,2.28,5.96,9.45,1.149122807017544,2.424500212675457,0
2020-08-25,102900011013274,白玉菇(袋),1011010801,食用菌,2.0,15.8,2,0,0.0,7.9,4.18,6.57,9.45,0.889952153110048,4.473937707374505,0
2020-08-25,102900051000944,洪湖藕带,1011010402,水生根茎类,1.46,43.508,5,0,0.0,29.800000000000004,22.0,24.05,13.65,0.3545454545454547,28.966425279789338,0
2020-08-25,102900051004294,青线椒,1011010504,辣椒类,7.533,60.264,31,0,0.0,8.0,4.34,7.8,9.24,0.8433179723502304,4.707158351409978,0
2020-08-25,102900051010455,黄白菜(2),1011010101,花叶类,187.729,749.5888,255,1,1.106,3.9929302345402147,2.98,15.61,12.83,0.3399094746779243,3.5312240786823086,0
2020-08-25,102900005118824,高瓜(1),1011010402,水生根茎类,1.904,22.848000000000003,6,0,0.0,12.000000000000002,5.58,29.25,13.65,1.1505376344086025,7.886925795053004,0
2020-08-25,102900011006689,东门口小白菜,1011010101,花叶类,6.354,38.124,18,0,0.0,6.0,3.87,27.84,12.83,0.5503875968992247,5.363082039911308,0
2020-08-25,102900005117209,七彩椒(1),1011010504,辣椒类,0.515,7.21,2,0,0.0,14.0,6.89,15.98,9.24,1.0319303338171264,8.200428469412044,0
2020-08-25,102900005116547,金针菇(1),1011010801,食用菌,14.581,145.81,31,0,0.0,10.0,4.98,3.43,9.45,1.0080321285140559,5.156881018949985,0
2020-08-25,102900005116943,红杭椒,1011010504,辣椒类,1.5510000000000002,15.51,11,0,0.0,9.999999999999998,5.57,9.99,9.24,0.7953321364452419,6.188201310965448,0
2020-08-25,102900005115762,苋菜,1011010101,花叶类,8.962,50.1872,16,0,0.0,5.6,3.36,18.52,12.83,0.6666666666666665,4.123711340206186,0
2020-08-25,102900005115779,云南生菜,1011010101,花叶类,27.858999999999998,222.87199999999999,63,0,0.0,8.0,4.83,15.25,12.83,0.6563146997929605,5.699115044247788,0
2020-08-25,102900005115786,竹叶菜,1011010101,花叶类,18.358,89.479,36,0,0.0,4.874114827323238,3.74,13.62,12.83,0.30323925864257695,4.329705950451493,0
2020-08-25,102900005115793,小白菜,1011010101,花叶类,6.823,122.81400000000001,15,0,0.0,18.0,12.52,7.59,12.83,0.43769968051118213,13.548317281679472,0
2020-08-25,102900005117056,泡泡椒(精品),1011010504,辣椒类,70.585,536.446,181,0,0.0,7.600000000000001,5.45,7.08,9.24,0.394495412844037,5.865260439087387,0
2020-08-25,102900005115908,菜心,1011010101,花叶类,8.986,71.888,21,0,0.0,8.0,4.97,13.7,12.83,0.6096579476861168,5.758980301274623,0
2020-08-25,102900005115960,大白菜,1011010101,花叶类,13.515,67.575,17,0,0.0,5.0,2.78,22.27,12.83,0.7985611510791368,3.5764826965135725,0
2020-08-25,102900005115984,云南油麦菜,1011010101,花叶类,7.228,65.052,21,0,0.0,9.000000000000002,5.63,12.81,12.83,0.5985790408525757,6.457162518637459,0
2020-08-25,102900005115823,上海青,1011010101,花叶类,17.641000000000002,176.41,41,0,0.0,9.999999999999998,5.3,14.43,12.83,0.8867924528301885,6.193759495150169,0
2020-08-25,102900005116233,红椒(1),1011010504,辣椒类,8.023,63.0704,34,1,0.464,7.86119905272342,5.58,11.76,9.24,0.40881703453824736,6.323662737987307,0
2020-08-25,102900005116257,紫茄子(2),1011010501,茄类,11.879,118.78999999999999,28,0,0.0,10.0,6.79,6.07,6.68,0.4727540500736378,7.228787394868519,0
2020-08-25,102900005116509,青茄子(1),1011010501,茄类,5.015000000000001,35.105000000000004,9,0,0.0,7.0,4.62,5.01,6.68,0.5151515151515151,4.8636698599852615,0
2020-08-25,102900005116530,西峡香菇(1),1011010801,食用菌,12.489,247.28220000000002,60,0,0.0,19.8,13.26,13.82,9.45,0.49321266968325794,15.386400556973776,0
2020-08-25,102900005116714,西兰花,1011010201,花菜类,24.418,317.43399999999997,58,0,0.0,13.0,8.08,9.26,15.51,0.608910891089109,8.904562486224378,0
2020-08-25,102900005116790,黄心菜(1),1011010101,花叶类,5.777,46.216,9,0,0.0,8.0,5.0,10.64,12.83,0.6000000000000001,5.595344673231871,0
2020-08-25,102900005116899,净藕(1),1011010402,水生根茎类,16.698,146.94240000000002,31,0,0.0,8.8,5.77,5.54,13.65,0.5251299826689777,6.108405674359517,0
2020-08-25,102900005116912,姬菇(1),1011010801,食用菌,1.319,21.104,8,0,0.0,16.0,10.37,8.99,9.45,0.5429122468659595,11.394352268981429,0
2020-08-25,102900005116226,青尖椒,1011010504,辣椒类,4.099,28.693,13,0,0.0,7.0,3.64,6.72,9.24,0.9230769230769229,3.9022298456260724,0
2020-08-26,102900011000328,螺丝椒,1011010504,辣椒类,9.929,79.432,31,0,0.0,8.0,6.02,10.18,9.24,0.3289036544850499,6.70229347584057,0
2020-08-26,102900005125815,杏鲍菇(1),1011010801,食用菌,12.03,120.3,37,0,0.0,10.0,5.66,5.05,9.45,0.7667844522968197,5.961032122169563,0
2020-08-26,102900005125808,小米椒,1011010504,辣椒类,2.451,24.51,28,0,0.0,10.0,5.59,5.86,9.24,0.7889087656529516,5.937964733375823,0
2020-08-26,106956146480197,白玉菇(2),1011010801,食用菌,1.0,3.5,1,0,0.0,3.5,2.99,7.3,9.45,0.17056856187290959,3.2254584681769147,0
2020-08-26,102900005119975,红薯尖,1011010101,花叶类,49.081,196.324,119,0,0.0,4.0,2.4,8.42,12.83,0.6666666666666667,2.62065953264905,0
2020-08-26,102900005119944,海鲜菇(1),1011010801,食用菌,1.257,22.625999999999998,6,0,0.0,18.0,10.33,9.89,9.45,0.7424975798644724,11.46376650760182,0
2020-08-26,102900005118831,娃娃菜,1011010101,花叶类,12.0,82.80000000000001,12,0,0.0,6.900000000000001,4.27,2.48,12.83,0.6159250585480098,4.378589007383101,0
2020-08-26,102900005123880,灯笼椒(1),1011010504,辣椒类,1.7790000000000001,14.232000000000001,4,0,0.0,8.0,4.09,16.33,9.24,0.9559902200488999,4.888251464085096,0
2020-08-26,102900011006689,东门口小白菜,1011010101,花叶类,8.596,51.576,23,0,0.0,6.0,3.87,27.84,12.83,0.5503875968992247,5.363082039911308,0
2020-08-26,102900005118824,高瓜(1),1011010402,水生根茎类,1.093,13.116,3,0,0.0,12.0,5.64,29.25,13.65,1.127659574468085,7.97173144876325,0
2020-08-26,102900011009246,鲜木耳(1),1011010801,食用菌,1.424,19.936,6,0,0.0,14.0,7.38,7.63,9.45,0.897018970189702,7.9896070152646965,0
2020-08-26,102900011009444,大龙茄子,1011010501,茄类,8.933,107.196,20,0,0.0,12.0,7.69,10.94,6.68,0.5604681404421326,8.634628340444644,0
2020-08-26,102900011009970,青梗散花,1011010201,花菜类,23.787,190.296,52,0,0.0,8.0,5.44,17.06,15.51,0.47058823529411753,6.5589582830962145,0
2020-08-26,102900011011546,海鲜菇(袋)(1),1011010801,食用菌,2.0,9.8,2,0,0.0,4.9,2.28,5.96,9.45,1.149122807017544,2.424500212675457,0
2020-08-26,102900011013274,白玉菇(袋),1011010801,食用菌,1.0,7.9,1,0,0.0,7.9,4.18,6.57,9.45,0.889952153110048,4.473937707374505,0
2020-08-26,102900051000944,洪湖藕带,1011010402,水生根茎类,1.226,36.534800000000004,5,0,0.0,29.800000000000004,22.0,24.05,13.65,0.3545454545454547,28.966425279789338,0
2020-08-26,102900051004294,青线椒,1011010504,辣椒类,4.4479999999999995,35.583999999999996,20,0,0.0,8.0,4.18,7.8,9.24,0.9138755980861246,4.533622559652928,0
2020-08-26,102900051010455,黄白菜(2),1011010101,花叶类,26.025000000000002,130.125,49,0,0.0,5.0,2.31,15.61,12.83,1.1645021645021645,2.737291148240313,0
2020-08-26,102900011008522,甜白菜,1011010101,花叶类,13.546,108.368,13,0,0.0,8.0,4.44,9.43,12.83,0.8018018018018016,4.902285525008281,0
2020-08-26,102900005117209,七彩椒(1),1011010504,辣椒类,0.415,5.81,1,0,0.0,14.0,6.99,15.98,9.24,1.0028612303290414,8.319447750535586,0
2020-08-26,102900011001219,红灯笼椒(1),1011010504,辣椒类,0.752,7.52,2,0,0.0,10.0,6.93,8.93,9.24,0.44300144300144306,7.609531129900076,0
2020-08-26,102900005116943,红杭椒,1011010504,辣椒类,0.931,9.31,7,0,0.0,10.0,5.44,9.99,9.24,0.838235294117647,6.0437729141206535,0
2020-08-26,102900005117056,泡泡椒(精品),1011010504,辣椒类,51.015,387.714,151,0,0.0,7.6,5.53,7.08,9.24,0.3743218806509945,5.951356005165734,0
2020-08-26,102900005115762,苋菜,1011010101,花叶类,7.676,46.056,14,0,0.0,5.999999999999999,3.96,18.52,12.83,0.5151515151515149,4.860088365243005,0
2020-08-26,102900005115779,云南生菜,1011010101,花叶类,35.816,286.528,90,0,0.0,8.0,4.73,15.25,12.83,0.6913319238900633,5.5811209439528024,0
2020-08-26,102900005115786,竹叶菜,1011010101,花叶类,8.828,61.796,20,0,0.0,7.0,3.8,13.62,12.83,0.8421052631578949,4.3991664737207685,0
2020-08-26,102900005115793,小白菜,1011010101,花叶类,5.268,94.824,14,0,0.0,18.0,12.97,7.59,12.83,0.38781804163454114,14.03527756736284,0
2020-08-26,102900005115908,菜心,1011010101,花叶类,8.612,68.896,20,0,0.0,8.0,4.93,13.7,12.83,0.6227180527383369,5.712630359212051,0
2020-08-26,102900005115960,大白菜,1011010101,花叶类,23.375,116.875,22,0,0.0,5.0,2.79,22.27,12.83,0.7921146953405018,3.589347742184485,0
2020-08-26,102900005115984,云南油麦菜,1011010101,花叶类,21.384,182.938,55,13,4.7589999999999995,8.554900860456415,5.21,12.81,12.83,0.6420155202411546,5.975455900906067,0
2020-08-26,102900005116226,青尖椒,1011010504,辣椒类,4.786,33.502,12,0,0.0,7.000000000000001,3.65,6.72,9.24,0.9178082191780825,3.91295025728988,0
2020-08-26,102900005115823,上海青,1011010101,花叶类,16.816,168.16,40,0,0.0,10.0,5.62,14.43,12.83,0.7793594306049823,6.567722332593198,0
2020-08-26,102900005116257,紫茄子(2),1011010501,茄类,14.982,149.82,24,0,0.0,10.0,7.07,6.07,6.68,0.4144271570014144,7.526881720430108,0
2020-08-26,102900005116233,红椒(1),1011010504,辣椒类,5.814,46.512,25,0,0.0,8.0,5.14,11.76,9.24,0.556420233463035,5.825022665457842,0
2020-08-26,102900005116899,净藕(1),1011010402,水生根茎类,16.631,146.3528,31,0,0.0,8.8,5.75,5.54,13.65,0.5304347826086957,6.087232691086174,0
2020-08-26,102900005116790,黄心菜(1),1011010101,花叶类,4.663,37.304,7,0,0.0,8.0,5.0,10.64,12.83,0.6000000000000001,5.595344673231871,0
2020-08-26,102900005116714,西兰花,1011010201,花菜类,58.757,724.965,127,46,19.438,12.338359684803514,8.49,9.26,15.51,0.4532814705304491,9.356402909411505,0
2020-08-26,102900005116912,姬菇(1),1011010801,食用菌,1.8960000000000001,30.336000000000002,7,0,0.0,16.0,10.34,8.99,9.45,0.5473887814313347,11.361388858367212,0
2020-08-26,102900005116530,西峡香菇(1),1011010801,食用菌,12.263,291.8594,60,0,0.0,23.8,12.31,13.82,9.45,0.933387489845654,14.284056625667208,0
2020-08-26,102900005116509,青茄子(1),1011010501,茄类,6.807,47.649,11,0,0.0,7.0,5.0,5.01,6.68,0.3999999999999999,5.263711969681019,0
2020-08-26,102900005116547,金针菇(1),1011010801,食用菌,9.941,99.41,23,0,0.0,9.999999999999998,5.48,3.43,9.45,0.8248175182481747,5.674640157398779,0
2020-08-27,102900011008164,奶白菜,1011010101,花叶类,9.783,68.48100000000001,25,0,0.0,7.000000000000001,4.69,15.68,12.83,0.4925373134328359,5.56214421252372,0
2020-08-27,102900005119975,红薯尖,1011010101,花叶类,11.583,46.332,29,0,0.0,4.0,1.16,8.42,12.83,2.4482758620689657,1.266652107447041,0
2020-08-27,102900005123880,灯笼椒(1),1011010504,辣椒类,1.228,9.824,4,0,0.0,8.0,4.11,16.33,9.24,0.94647201946472,4.912154894227322,0
2020-08-27,102900005125808,小米椒,1011010504,辣椒类,3.342,33.42,31,0,0.0,10.0,3.99,5.86,9.24,1.5062656641604009,4.238368387507967,0
2020-08-27,102900005125815,杏鲍菇(1),1011010801,食用菌,11.414,114.14,32,0,0.0,10.0,6.51,5.05,9.45,0.5360983102918588,6.856240126382306,0
2020-08-27,102900011000328,螺丝椒,1011010504,辣椒类,11.818999999999999,94.55199999999999,31,0,0.0,8.0,6.08,10.18,9.24,0.3157894736842106,6.769093743041639,0
2020-08-27,102900011001219,红灯笼椒(1),1011010504,辣椒类,0.912,9.12,3,0,0.0,9.999999999999998,6.74,8.93,9.24,0.48367952522255164,7.400900406280883,0
2020-08-27,102900011001806,姬菇(包),1011010801,食用菌,6.0,35.400000000000006,6,0,0.0,5.900000000000001,3.82,12.42,9.45,0.5445026178010475,4.3617264215574325,0
2020-08-27,102900011008522,甜白菜,1011010101,花叶类,36.842,294.736,36,0,0.0,8.0,4.44,9.43,12.83,0.8018018018018016,4.902285525008281,0
2020-08-27,106956146480197,白玉菇(2),1011010801,食用菌,2.0,8.4,2,1,1.0,4.2,2.99,7.3,9.45,0.4046822742474916,3.2254584681769147,0
2020-08-27,102900011009970,青梗散花,1011010201,花菜类,20.054,160.432,42,0,0.0,8.0,5.2,17.06,15.51,0.5384615384615383,6.269592476489028,0
2020-08-27,102900011010891,野藕(1),1011010402,水生根茎类,2.2159999999999997,35.455999999999996,4,0,0.0,16.0,10.22,7.97,13.65,0.5655577299412915,11.105074432250353,0
2020-08-27,102900011011546,海鲜菇(袋)(1),1011010801,食用菌,2.0,9.8,2,0,0.0,4.9,2.28,5.96,9.45,1.149122807017544,2.424500212675457,0
2020-08-27,102900011013274,白玉菇(袋),1011010801,食用菌,3.0,23.700000000000003,3,0,0.0,7.900000000000001,4.27,6.57,9.45,0.8501170960187359,4.5702665096863955,0
2020-08-27,102900051000463,圆茄子(2),1011010501,茄类,0.426,3.408,1,0,0.0,8.0,5.54,6.71,6.68,0.4440433212996391,5.938471433165398,0
2020-08-27,102900051000944,洪湖藕带,1011010402,水生根茎类,1.186,40.0868,4,0,0.0,33.8,22.0,24.05,13.65,0.5363636363636362,28.966425279789338,0
2020-08-27,102900051004294,青线椒,1011010504,辣椒类,5.188,41.504,23,0,0.0,8.0,5.54,7.8,9.24,0.4440433212996391,6.008676789587852,0
2020-08-27,102900051010455,黄白菜(2),1011010101,花叶类,12.892,64.46,29,0,0.0,5.0,2.99,15.61,12.83,0.6722408026755851,3.543073823912786,0
2020-08-27,102900005119944,海鲜菇(1),1011010801,食用菌,1.641,29.538,9,0,0.0,18.0,10.44,9.89,9.45,0.7241379310344829,11.585839529463987,0
2020-08-27,102900011009444,大龙茄子,1011010501,茄类,1.085,13.02,3,0,0.0,12.0,7.69,10.94,6.68,0.5604681404421326,8.634628340444644,0
2020-08-27,102900005118831,娃娃菜,1011010101,花叶类,6.0,41.400000000000006,6,0,0.0,6.900000000000001,4.1,2.48,12.83,0.6829268292682931,4.204265791632485,0
2020-08-27,102900005118824,高瓜(1),1011010402,水生根茎类,1.845,22.14,7,0,0.0,12.0,5.64,29.25,13.65,1.127659574468085,7.97173144876325,0
2020-08-27,102900005117209,七彩椒(1),1011010504,辣椒类,0.665,9.31,2,0,0.0,14.0,6.93,15.98,9.24,1.0202020202020203,8.24803618186146,0
2020-08-27,102900005115779,云南生菜,1011010101,花叶类,33.578,268.624,94,0,0.0,8.0,4.86,15.25,12.83,0.6460905349794237,5.734513274336283,0
2020-08-27,102900005115786,竹叶菜,1011010101,花叶类,9.935,79.48,19,0,0.0,8.0,4.24,13.62,12.83,0.8867924528301885,4.908543644362121,0
2020-08-27,102900005115793,小白菜,1011010101,花叶类,6.147,110.646,17,0,0.0,18.0,13.46,7.59,12.83,0.3372956909361069,14.565523211773618,0
2020-08-27,102900005115823,上海青,1011010101,花叶类,25.568,255.68,58,0,0.0,10.0,5.54,14.43,12.83,0.8050541516245486,6.474231623232441,0
2020-08-27,102900005115908,菜心,1011010101,花叶类,7.082,56.656,18,0,0.0,8.0,4.96,13.7,12.83,0.6129032258064517,5.74739281575898,0
2020-08-27,102900005115960,大白菜,1011010101,花叶类,10.323,51.615,13,0,0.0,5.0,2.8,22.27,12.83,0.7857142857142858,3.6022127878553967,0
2020-08-27,102900005115984,云南油麦菜,1011010101,花叶类,15.722999999999999,141.507,37,0,0.0,9.000000000000002,5.59,12.81,12.83,0.6100178890876569,6.4112856979011354,0
2020-08-27,102900005116226,青尖椒,1011010504,辣椒类,3.626,25.382,11,0,0.0,7.000000000000001,3.5,6.72,9.24,1.0000000000000004,3.752144082332762,0
2020-08-27,102900005116233,红椒(1),1011010504,辣椒类,4.16,33.28,20,0,0.0,8.0,5.35,11.76,9.24,0.4953271028037385,6.06300997280145,0
2020-08-27,102900005115762,苋菜,1011010101,花叶类,7.073,42.438,13,0,0.0,6.0,3.13,18.52,12.83,0.9169329073482428,3.8414334806087385,0
2020-08-27,102900005116509,青茄子(1),1011010501,茄类,10.778,86.224,15,0,0.0,8.0,5.11,5.01,6.68,0.5655577299412915,5.379513633014002,0
2020-08-27,102900005116530,西峡香菇(1),1011010801,食用菌,9.396,223.62480000000002,49,0,0.0,23.8,13.6,13.82,9.45,0.75,15.78092364817823,0
2020-08-27,102900005116547,金针菇(1),1011010801,食用菌,14.031,140.31,31,0,0.0,10.0,5.51,3.43,9.45,0.8148820326678767,5.7057057057057055,0
2020-08-27,102900005116714,西兰花,1011010201,花菜类,72.452,775.096,151,52,26.574,10.698062165295644,8.41,9.26,15.51,0.2720644667414558,9.268238924399384,0
2020-08-27,102900005116790,黄心菜(1),1011010101,花叶类,6.478,51.824,12,0,0.0,8.0,5.3,10.64,12.83,0.509433962264151,5.931065353625783,0
2020-08-27,102900005116899,净藕(1),1011010402,水生根茎类,14.24,142.4,27,0,0.0,10.0,5.8,5.54,13.65,0.7241379310344829,6.1401651492695315,0
2020-08-27,102900005116912,姬菇(1),1011010801,食用菌,0.976,15.616,5,0,0.0,16.0,10.52,8.99,9.45,0.5209125475285172,11.55916932205252,0
2020-08-27,102900005116943,红杭椒,1011010504,辣椒类,1.823,18.23,8,0,0.0,10.0,5.44,9.99,9.24,0.838235294117647,6.0437729141206535,0
2020-08-27,102900005117056,泡泡椒(精品),1011010504,辣椒类,57.157,434.3932,152,0,0.0,7.6000000000000005,5.28,7.08,9.24,0.43939393939393945,5.6823073611709,0
2020-08-27,102900005116257,紫茄子(2),1011010501,茄类,6.84,88.92,13,0,0.0,13.0,7.1,6.07,6.68,0.8309859154929577,7.558820398168849,0
2020-08-28,102900011001813,金针菇(袋)(1),1011010801,食用菌,4.0,18.0,4,0,0.0,4.5,2.62,8.85,9.45,0.7175572519083968,2.8743828853538127,0
2020-08-28,102900011001806,姬菇(包),1011010801,食用菌,4.0,23.6,4,0,0.0,5.9,3.9,12.42,9.45,0.512820512820513,4.453071477506279,0
2020-08-28,102900011001219,红灯笼椒(1),1011010504,辣椒类,0.6120000000000001,6.120000000000001,2,0,0.0,10.0,7.3,8.93,9.24,0.36986301369863006,8.015812012737454,0
2020-08-28,102900005119975,红薯尖,1011010101,花叶类,12.69,50.76,29,0,0.0,4.0,1.73,8.42,12.83,1.3121387283236996,1.8890587464511903,0
2020-08-28,102900005125815,杏鲍菇(1),1011010801,食用菌,9.441,94.41,25,0,0.0,9.999999999999998,6.66,5.05,9.45,0.5015015015015012,7.0142180094786735,0
2020-08-28,102900005125808,小米椒,1011010504,辣椒类,3.623,36.23,33,0,0.0,9.999999999999998,2.71,5.86,9.24,2.690036900369003,2.878691310813682,0
2020-08-28,102900011006689,东门口小白菜,1011010101,花叶类,1.089,7.623,4,0,0.0,7.0,3.88,27.84,12.83,0.8041237113402062,5.376940133037694,0
2020-08-28,102900011000328,螺丝椒,1011010504,辣椒类,6.655,53.24,22,0,0.0,8.0,6.11,10.18,9.24,0.30932896890343686,6.802493876642173,0
2020-08-28,102900011008522,甜白菜,1011010101,花叶类,10.627,85.016,12,0,0.0,8.0,4.44,9.43,12.83,0.8018018018018016,4.902285525008281,0
2020-08-28,102900011013274,白玉菇(袋),1011010801,食用菌,2.0,15.8,2,0,0.0,7.9,4.36,6.57,9.45,0.8119266055045871,4.666595311998288,0
2020-08-28,102900011009970,青梗散花,1011010201,花菜类,23.026,184.208,49,0,0.0,8.0,5.29,17.06,15.51,0.5122873345935728,6.378104653966723,0
2020-08-28,102900011010891,野藕(1),1011010402,水生根茎类,0.451,7.216,1,0,0.0,16.0,10.22,7.97,13.65,0.5655577299412915,11.105074432250353,0
2020-08-28,102900011011546,海鲜菇(袋)(1),1011010801,食用菌,1.0,4.9,1,0,0.0,4.9,2.28,5.96,9.45,1.149122807017544,2.424500212675457,0
2020-08-28,102900051000463,圆茄子(2),1011010501,茄类,3.84,38.4,7,0,0.0,10.0,5.54,6.71,6.68,0.8050541516245486,5.938471433165398,0
2020-08-28,102900051000944,洪湖藕带,1011010402,水生根茎类,1.588,53.6744,6,0,0.0,33.8,22.0,24.05,13.65,0.5363636363636362,28.966425279789338,0
2020-08-28,102900051004294,青线椒,1011010504,辣椒类,4.487,35.896,20,0,0.0,8.0,3.38,7.8,9.24,1.3668639053254439,3.6659436008676787,0
2020-08-28,102900051010455,黄白菜(2),1011010101,花叶类,42.261,253.566,75,0,0.0,6.0,2.9,15.61,12.83,1.0689655172413794,3.4364261168384878,0
2020-08-28,106956146480197,白玉菇(2),1011010801,食用菌,8.0,39.2,8,0,0.0,4.9,3.1,7.3,9.45,0.5806451612903227,3.344120819848975,0
2020-08-28,102900005119944,海鲜菇(1),1011010801,食用菌,1.748,31.464,7,0,0.0,18.0,10.58,9.89,9.45,0.7013232514177694,11.741205193652203,0
2020-08-28,102900011009246,鲜木耳(1),1011010801,食用菌,1.158,16.212,4,0,0.0,14.0,7.37,7.63,9.45,0.8995929443690638,7.978780989498755,0
