日期,分类编码,分类名称,销量,销售额,交易笔数,打折笔数,打折销量,在售单品数,平均零售单价(元/千克),打折销量占比
2021-06-27,1011010501,茄类,31.775999999999996,205.97879999999998,65,0,0.0,3,6.482212990936556,0.0
2021-06-27,1011010504,辣椒类,79.121,411.0442,259,0,0.0,10,5.195134035211891,0.0
2021-06-27,1011010801,食用菌,49.14,574.2844,171,0,0.0,12,11.686699226699227,0.0
2021-06-28,1011010101,花叶类,125.782,795.7592,279,1,0.89,17,6.3264950469860555,0.007075734206802246
2021-06-28,1011010201,花菜类,35.784,328.412,79,0,0.0,2,9.177621283255085,0.0
2021-06-28,1011010402,水生根茎类,9.933,128.496,26,0,0.0,3,12.936273029296286,0.0
2021-06-28,1011010501,茄类,21.088,122.33420000000001,40,0,0.0,3,5.801128603945372,0.0
2021-06-28,1011010504,辣椒类,45.809999999999995,300.2122,154,0,0.0,10,6.553420650512989,0.0
2021-06-28,1011010801,食用菌,33.153,366.3578,113,0,0.0,12,11.050517298585348,0.0
2021-06-29,1011010101,花叶类,110.196,673.6922,244,0,0.0,18,6.113581255217975,0.0
2021-06-29,1011010201,花菜类,34.383,320.576,73,0,0.0,2,9.32367739871448,0.0
2021-06-29,1011010402,水生根茎类,9.52,104.011,28,0,0.0,3,10.925525210084034,0.0
2021-06-29,1011010501,茄类,19.721,98.915,44,0,0.0,3,5.0157192840119675,0.0
2021-06-29,1011010504,辣椒类,40.321,277.4828,146,0,0.0,10,6.8818432082537635,0.0
2021-06-29,1011010801,食用菌,26.399,267.2494,87,7,2.01,10,10.12346679798477,0.07613924769877646
2021-06-30,1011010101,花叶类,125.41499999999999,795.0218,282,0,0.0,15,6.339128493401906,0.0
2021-06-30,1011010201,花菜类,27.052,249.29399999999998,55,0,0.0,2,9.215363004583764,0.0
2021-06-30,1011010402,水生根茎类,7.4639999999999995,109.7642,20,0,0.0,3,14.705814576634513,0.0
2021-06-30,1011010501,茄类,27.424999999999997,137.863,49,0,0.0,3,5.026909753874203,0.0
2021-06-30,1011010504,辣椒类,39.114000000000004,266.0906,143,0,0.0,9,6.802950350258219,0.0
2021-06-30,1011010801,食用菌,41.537,413.7296,118,1,0.34,13,9.96050749933794,0.008185473192575295
2021-07-01,1011010101,花叶类,148.597,966.3102,334,0,0.0,18,6.5028917138300235,0.0
2021-07-01,1011010201,花菜类,33.72,298.347,64,0,0.0,2,8.847775800711743,0.0
2021-07-01,1011010402,水生根茎类,8.512,113.2644,25,0,0.0,3,13.306437969924811,0.0
2021-07-01,1011010501,茄类,26.278,128.053,46,0,0.0,3,4.873011644721821,0.0
2021-07-01,1011010504,辣椒类,54.567,347.4836,192,0,0.0,10,6.368017299833233,0.0
2021-07-01,1011010801,食用菌,32.65,346.141,98,2,0.36,11,10.601562021439511,0.011026033690658498
2021-07-02,1011010101,花叶类,133.586,815.5383,297,1,0.539,17,6.104968335005165,0.004034853951761412
2021-07-02,1011010201,花菜类,24.972,231.672,56,0,0.0,2,9.277270543008168,0.0
2021-07-02,1011010402,水生根茎类,10.79,138.6138,22,0,0.0,3,12.846506024096387,0.0
2021-07-02,1011010501,茄类,28.564999999999998,123.388,54,0,0.0,4,4.319551899177315,0.0
2021-07-02,1011010504,辣椒类,51.785,403.27090000000004,179,1,0.287,10,7.787407550448973,0.005542145408902192
2021-07-02,1011010801,食用菌,34.247,357.5962,89,0,0.0,11,10.441679563173418,0.0
2021-07-03,1011010101,花叶类,197.925,1228.9836,432,0,0.0,19,6.209339901477832,0.0
2021-07-03,1011010201,花菜类,48.497,428.04599999999994,94,0,0.0,2,8.826236674433469,0.0
2021-07-03,1011010402,水生根茎类,29.657,322.8914,58,0,0.0,4,10.88752739656742,0.0
2021-07-03,1011010501,茄类,47.285000000000004,224.18280000000001,78,1,0.556,3,4.741097599661626,0.011758485777730782
2021-07-03,1011010504,辣椒类,73.552,481.92699999999996,273,0,0.0,11,6.552194365890797,0.0
2021-07-03,1011010801,食用菌,66.849,808.725,207,7,2.93,13,12.097787551047883,0.04383012460919385
2021-07-04,1011010101,花叶类,197.322,1195.2086,414,0,0.0,19,6.057148214593405,0.0
2021-07-04,1011010201,花菜类,45.679,397.654,86,0,0.0,2,8.705400731189386,0.0
2021-07-04,1011010402,水生根茎类,24.214,235.2362,51,0,0.0,4,9.714883951433055,0.0
2021-07-04,1011010501,茄类,39.241,194.218,71,0,0.0,3,4.949364185418312,0.0
2021-07-04,1011010504,辣椒类,57.583,393.914,203,0,0.0,11,6.84080370942813,0.0
2021-07-04,1011010801,食用菌,44.466,486.5004,129,0,0.0,14,10.940952637970584,0.0
2021-07-05,1011010101,花叶类,176.276,1105.9436,382,0,0.0,19,6.2739317887857675,0.0
2021-07-05,1011010201,花菜类,66.35499999999999,533.562,127,0,0.0,2,8.041021776806572,0.0
2021-07-05,1011010402,水生根茎类,14.947000000000001,131.6762,27,0,0.0,4,8.809540375995182,0.0
2021-07-05,1011010501,茄类,49.588,227.714,87,0,0.0,4,4.59211906106316,0.0
2021-07-05,1011010504,辣椒类,53.877,391.438,204,0,0.0,10,7.265400820387177,0.0
2021-07-05,1011010801,食用菌,40.491,428.57820000000004,121,4,1.14,13,10.584529895532341,0.02815440468252204
2021-07-06,1011010101,花叶类,173.864,1063.0446,385,0,0.0,19,6.114230663046979,0.0
2021-07-06,1011010201,花菜类,44.900999999999996,394.034,100,0,0.0,2,8.775617469544109,0.0
2021-07-06,1011010402,水生根茎类,7.861,90.4666,21,0,0.0,3,11.508281389136242,0.0
2021-07-06,1011010501,茄类,49.005,227.692,100,0,0.0,4,4.646301397816549,0.0
2021-07-06,1011010504,辣椒类,46.553000000000004,355.636,177,0,0.0,10,7.6393787725817885,0.0
2021-07-06,1011010801,食用菌,36.365,476.797,117,5,1.866,12,13.111425821531693,0.051313075759659016
2021-07-07,1011010101,花叶类,149.514,865.4684,317,0,0.0,19,5.788544216595101,0.0
2021-07-07,1011010201,花菜类,40.488,347.548,86,0,0.0,2,8.583975498913258,0.0
2021-07-07,1011010402,水生根茎类,8.404,120.95599999999999,22,0,0.0,3,14.392670157068062,0.0
2021-07-07,1011010501,茄类,31.752000000000002,116.248,66,0,0.0,4,3.6611237087427564,0.0
2021-07-07,1011010504,辣椒类,38.244,272.74399999999997,142,0,0.0,10,7.131680786528605,0.0
2021-07-07,1011010801,食用菌,26.099,317.46160000000003,95,5,1.62,9,12.163745737384575,0.06207134372964482
2021-07-08,1011010101,花叶类,143.49099999999999,860.8002,299,0,0.0,18,5.998983908398437,0.0
2021-07-08,1011010201,花菜类,61.361000000000004,480.01800000000003,116,0,0.0,2,7.822851648441192,0.0
2021-07-08,1011010402,水生根茎类,12.209,143.56900000000002,22,0,0.0,4,11.759275943975757,0.0
2021-07-08,1011010501,茄类,33.078,139.172,63,0,0.0,4,4.2073885966503415,0.0
2021-07-08,1011010504,辣椒类,44.995,317.628,172,0,0.0,11,7.059184353817091,0.0
2021-07-08,1011010801,食用菌,34.071,327.3754,90,1,0.558,10,9.608623169264185,0.01637756449766664
2021-07-09,1011010101,花叶类,114.96600000000001,726.2382,260,0,0.0,17,6.31698241219143,0.0
2021-07-09,1011010201,花菜类,28.476,238.07600000000002,68,0,0.0,2,8.360584351734795,0.0
2021-07-09,1011010402,水生根茎类,4.507,61.78399999999999,11,0,0.0,2,13.70845351675172,0.0
2021-07-09,1011010501,茄类,22.81,100.952,44,0,0.0,4,4.4257781674704075,0.0
2021-07-09,1011010504,辣椒类,34.612,268.3076,143,0,0.0,11,7.751866404715127,0.0
2021-07-09,1011010801,食用菌,26.496,267.5068,79,7,1.9740000000000002,10,10.096120169082125,0.07450181159420291
2021-07-10,1011010101,花叶类,176.065,1072.244,370,65,26.156,19,6.090046289722546,0.1485587709084713
2021-07-10,1011010201,花菜类,70.59,565.133,155,94,38.168,2,8.005850687066157,0.5406998158379374
2021-07-10,1011010402,水生根茎类,14.838,216.17059999999998,31,0,0.0,3,14.568715460304622,0.0
2021-07-10,1011010501,茄类,49.929,244.502,98,0,0.0,4,4.896993731098159,0.0
2021-07-10,1011010504,辣椒类,52.771,373.02459999999996,204,0,0.0,10,7.068742301642947,0.0
2021-07-10,1011010801,食用菌,41.077,405.5076,117,0,0.0,12,9.871889378484312,0.0
2021-07-11,1011010101,花叶类,212.957,1285.536,434,112,53.689,17,6.0365989378137375,0.252111928699221
2021-07-11,1011010201,花菜类,75.634,564.162,166,70,26.78,2,7.45910569320676,0.35407356479889995
2021-07-11,1011010402,水生根茎类,14.099,229.7322,41,0,0.0,3,16.294219448187814,0.0
2021-07-11,1011010501,茄类,40.365,185.3024,80,0,0.0,3,4.590670135017961,0.0
2021-07-11,1011010504,辣椒类,39.195,299.916,152,0,0.0,10,7.651894374282434,0.0
2021-07-11,1011010801,食用菌,38.382000000000005,331.023,98,2,0.422,10,8.624433328122556,0.010994737116356623
2021-07-12,1011010101,花叶类,140.305,856.216,297,64,26.573,17,6.102533765724671,0.18939453333808487
2021-07-12,1011010201,花菜类,24.48,199.42100000000002,59,50,20.453,2,8.146282679738563,0.8354983660130718
2021-07-12,1011010402,水生根茎类,7.559,121.73060000000001,20,0,0.0,4,16.104061383780923,0.0
2021-07-12,1011010501,茄类,24.025,121.89240000000001,49,0,0.0,3,5.073565036420396,0.0
2021-07-12,1011010504,辣椒类,42.472,308.5996,147,0,0.0,9,7.26595404030891,0.0
2021-07-12,1011010801,食用菌,24.08,161.5922,47,0,0.0,9,6.710639534883721,0.0
2021-07-13,1011010101,花叶类,149.772,980.757,306,52,24.076,15,6.548333466869642,0.16075100819912935
2021-07-13,1011010201,花菜类,47.258,376.538,103,73,30.786,2,7.967709170934022,0.6514452579457446
2021-07-13,1011010402,水生根茎类,7.123,137.4376,18,0,0.0,4,19.29490383265478,0.0
2021-07-13,1011010501,茄类,28.125,148.3748,53,0,0.0,3,5.2755484444444445,0.0
2021-07-13,1011010504,辣椒类,24.629,245.562,111,12,4.517,9,9.970441349628487,0.18340168094522719
2021-07-13,1011010801,食用菌,18.59,189.124,56,0,0.0,8,10.173426573426573,0.0
2021-07-14,1011010101,花叶类,163.863,892.806,351,87,35.904,16,5.448490507314037,0.21910986616868972
2021-07-14,1011010201,花菜类,50.126999999999995,372.325,99,43,16.714,2,7.42763381012229,0.3334330799768588
2021-07-14,1011010402,水生根茎类,14.182,149.3462,26,3,1.1,5,10.530686786066846,0.07756310816527993
2021-07-14,1011010501,茄类,20.281,101.12,40,0,0.0,4,4.985947438489227,0.0
2021-07-14,1011010504,辣椒类,51.339,300.0606,165,0,0.0,9,5.84469117045521,0.0
2021-07-14,1011010801,食用菌,43.512,472.9676,120,0,0.0,12,10.86981981981982,0.0
2021-07-15,1011010101,花叶类,141.75,852.9634,286,66,27.808,17,6.01737848324515,0.1961763668430335
2021-07-15,1011010201,花菜类,27.631999999999998,213.479,58,32,14.613,2,7.725788940359005,0.5288433700057904
2021-07-15,1011010402,水生根茎类,5.779999999999999,78.5042,15,0,0.0,3,13.58204152249135,0.0
2021-07-15,1011010501,茄类,17.221,112.035,35,0,0.0,3,6.505719760757215,0.0
2021-07-15,1011010504,辣椒类,48.957,331.63,175,0,0.0,10,6.773903629715873,0.0
2021-07-15,1011010801,食用菌,29.008,302.82620000000003,71,0,0.0,10,10.439402923331496,0.0
2021-07-16,1011010101,花叶类,236.055,1379.338,502,0,0.0,16,5.843290758509669,0.0
2021-07-16,1011010201,花菜类,39.074,298.02,83,0,0.0,2,7.627066591595434,0.0
2021-07-16,1011010402,水生根茎类,23.636,221.40640000000002,43,19,7.9239999999999995,5,9.367337959045525,0.33525131155863935
2021-07-16,1011010501,茄类,53.379999999999995,318.996,105,0,0.0,4,5.9759460472086925,0.0
2021-07-16,1011010504,辣椒类,57.948,425.103,212,0,0.0,11,7.335939117829779,0.0
2021-07-16,1011010801,食用菌,47.644,477.73100000000005,115,0,0.0,11,10.027096801276132,0.0
2021-07-17,1011010101,花叶类,223.655,1427.3442,486,0,0.0,17,6.3819015895016875,0.0
2021-07-17,1011010201,花菜类,79.35300000000001,592.918,147,0,0.0,2,7.471904023792421,0.0
2021-07-17,1011010402,水生根茎类,27.115000000000002,339.122,55,28,12.509,5,12.506804351834777,0.4613313664023603
2021-07-17,1011010501,茄类,29.918,198.727,56,0,0.0,5,6.642389197138846,0.0
2021-07-17,1011010504,辣椒类,60.20399999999999,446.59499999999997,242,0,0.0,12,7.4180287024118,0.0
2021-07-17,1011010801,食用菌,46.115,520.0804,148,0,0.0,9,11.277900899924104,0.0
2021-07-18,1011010101,花叶类,234.028,1391.1018,490,4,3.701,20,5.944168219187447,0.015814347001213532
2021-07-18,1011010201,花菜类,60.809999999999995,458.842,110,0,0.0,2,7.5455023844762374,0.0
2021-07-18,1011010402,水生根茎类,30.137999999999998,343.8446,57,28,13.019,5,11.409005242550933,0.4319795606875042
2021-07-18,1011010501,茄类,31.604,190.15699999999998,65,0,0.0,5,6.016864953803315,0.0
2021-07-18,1011010504,辣椒类,67.134,505.16300000000007,245,0,0.0,11,7.524696874906904,0.0
2021-07-18,1011010801,食用菌,43.166,495.52660000000003,125,0,0.0,10,11.479557985451514,0.0
2021-07-19,1011010101,花叶类,174.827,1089.4348,371,4,2.533,18,6.231501999119129,0.014488608738924765
2021-07-19,1011010201,花菜类,34.935,270.339,76,0,0.0,2,7.738342636324602,0.0
2021-07-19,1011010402,水生根茎类,15.754,239.7022,34,16,8.341,4,15.215323092547925,0.529452837374635
2021-07-19,1011010501,茄类,19.986,113.711,38,0,0.0,4,5.689532672871009,0.0
2021-07-19,1011010504,辣椒类,40.146,339.608,138,0,0.0,9,8.45932346933692,0.0
2021-07-19,1011010801,食用菌,40.629,371.048,95,0,0.0,9,9.132590021905536,0.0
2021-07-20,1011010101,花叶类,152.362,988.2304,311,0,0.0,20,6.4860687047951595,0.0
2021-07-20,1011010201,花菜类,46.461,363.393,101,0,0.0,2,7.821463162652547,0.0
2021-07-20,1011010402,水生根茎类,12.512,206.19339999999997,34,12,4.818,3,16.47965153452685,0.38507033248081834
2021-07-20,1011010501,茄类,19.324,121.593,36,0,0.0,5,6.292330780376734,0.0
2021-07-20,1011010504,辣椒类,40.886,299.178,155,0,0.0,11,7.317370248984982,0.0
2021-07-20,1011010801,食用菌,27.025000000000002,315.73400000000004,88,0,0.0,9,11.683034227567068,0.0
2021-07-21,1011010101,花叶类,152.653,976.6402,327,0,0.0,22,6.397779277184203,0.0
2021-07-21,1011010201,花菜类,52.983,412.202,103,0,0.0,2,7.7798916633637205,0.0
2021-07-21,1011010402,水生根茎类,18.057,267.75030000000004,39,18,6.301,4,14.82806113972421,0.34895054549482196
2021-07-21,1011010501,茄类,22.554000000000002,160.268,48,0,0.0,4,7.105967899263988,0.0
2021-07-21,1011010504,辣椒类,58.081,419.509,215,0,0.0,12,7.222826741963809,0.0
2021-07-21,1011010801,食用菌,36.182,370.4296,99,0,0.0,12,10.237952573102646,0.0
2021-07-22,1011010101,花叶类,154.625,1038.613,327,0,0.0,22,6.716979789814067,0.0
2021-07-22,1011010201,花菜类,34.223,273.784,68,0,0.0,2,8.0,0.0
2021-07-22,1011010402,水生根茎类,17.843,265.0412,31,19,9.593,3,14.854071624726783,0.5376338059743316
2021-07-22,1011010501,茄类,26.636,210.27100000000002,54,0,0.0,4,7.894240877008561,0.0
2021-07-22,1011010504,辣椒类,56.815,403.981,187,0,0.0,12,7.110463785972015,0.0
2021-07-22,1011010801,食用菌,31.031,311.7148,87,0,0.0,8,10.045270858174085,0.0
2021-07-23,1011010101,花叶类,150.636,975.7726,328,0,0.0,20,6.477685281074909,0.0
2021-07-23,1011010201,花菜类,38.509,291.478,69,22,17.021,2,7.569087745721779,0.44200057129502196
2021-07-23,1011010402,水生根茎类,13.844000000000001,166.7126,36,0,0.0,3,12.04222767986131,0.0
2021-07-23,1011010501,茄类,19.1,168.033,41,0,0.0,3,8.797539267015706,0.0
2021-07-23,1011010504,辣椒类,45.059999999999995,314.498,165,0,0.0,11,6.97953839325344,0.0
2021-07-23,1011010801,食用菌,28.61,371.2368,102,0,0.0,9,12.975770709542118,0.0
2021-07-24,1011010101,花叶类,206.923,1342.5908,434,2,0.887,16,6.488359438051836,0.004286618693910295
2021-07-24,1011010201,花菜类,50.974000000000004,428.431,101,28,18.726,2,8.40489269039118,0.36736375407070265
2021-07-24,1011010402,水生根茎类,32.222,414.317,69,0,0.0,3,12.858202470361864,0.0
2021-07-24,1011010501,茄类,37.029,292.866,76,0,0.0,4,7.909098274325528,0.0
2021-07-24,1011010504,辣椒类,82.893,565.806,295,0,0.0,12,6.825739205964316,0.0
2021-07-24,1011010801,食用菌,35.038,464.90540000000004,110,0,0.0,12,13.268605514013359,0.0
2021-07-25,1011010101,花叶类,248.502,1560.2746,518,1,0.134,16,6.278720493195226,0.000539231072586941
2021-07-25,1011010201,花菜类,60.229,542.634,127,18,14.269,2,9.00951368941872,0.2369124508127314
2021-07-25,1011010402,水生根茎类,24.134,279.75600000000003,50,0,0.0,2,11.591779232617885,0.0
2021-07-25,1011010501,茄类,29.736,260.812,65,0,0.0,4,8.770917406510627,0.0
2021-07-25,1011010504,辣椒类,72.38499999999999,530.6142,250,0,0.0,10,7.330444152794088,0.0
2021-07-25,1011010801,食用菌,36.532,532.1476,129,0,0.0,9,14.566615569911312,0.0
2021-07-26,1011010101,花叶类,155.365,986.5698,358,1,0.718,16,6.350013194734978,0.0046213754706658505
2021-07-26,1011010201,花菜类,25.066,195.163,52,23,12.993,2,7.785965052262029,0.5183515519029762
2021-07-26,1011010402,水生根茎类,16.444,216.31560000000002,38,0,0.0,3,13.154682558988082,0.0
2021-07-26,1011010501,茄类,16.386,151.355,34,0,0.0,3,9.23684852923227,0.0
2021-07-26,1011010504,辣椒类,47.928000000000004,316.58079999999995,179,0,0.0,6,6.605341345351359,0.0
2021-07-26,1011010801,食用菌,30.861,434.8576,108,0,0.0,9,14.090846051650951,0.0
2021-07-27,1011010101,花叶类,189.082,1108.737,383,0,0.0,17,5.8637892554553055,0.0
2021-07-27,1011010201,花菜类,53.678000000000004,473.765,113,24,14.787,2,8.826055367189536,0.2754759864376467
2021-07-27,1011010402,水生根茎类,33.891,461.22240000000005,73,0,0.0,3,13.608993538107464,0.0
2021-07-27,1011010501,茄类,20.927,175.163,48,0,0.0,4,8.3701916184833,0.0
2021-07-27,1011010504,辣椒类,54.649,385.495,186,0,0.0,10,7.054017456861058,0.0
2021-07-27,1011010801,食用菌,29.008,374.1788,96,0,0.0,9,12.899158852730283,0.0
2021-07-28,1011010101,花叶类,205.803,1317.1194,413,0,0.0,19,6.39990379148992,0.0
2021-07-28,1011010201,花菜类,58.303000000000004,551.396,115,0,0.0,2,9.457420715915132,0.0
2021-07-28,1011010402,水生根茎类,32.418,446.9332,64,0,0.0,3,13.786575359368252,0.0
2021-07-28,1011010501,茄类,15.551,140.416,31,0,0.0,4,9.029387177673462,0.0
2021-07-28,1011010504,辣椒类,63.485,447.5016,200,0,0.0,11,7.048934393951327,0.0
2021-07-28,1011010801,食用菌,35.805,377.714,100,0,0.0,11,10.54919703951962,0.0
2021-07-29,1011010101,花叶类,193.613,1300.9928,399,0,0.0,17,6.719552922582678,0.0
2021-07-29,1011010201,花菜类,31.376,291.748,60,0,0.0,2,9.29844467108618,0.0
2021-07-29,1011010402,水生根茎类,17.107,191.83440000000002,38,0,0.0,2,11.213795522300813,0.0
2021-07-29,1011010501,茄类,59.522000000000006,286.203,116,0,0.0,4,4.80835657403985,0.0
2021-07-29,1011010504,辣椒类,33.377,251.3928,126,0,0.0,12,7.531917188483086,0.0
2021-07-29,1011010801,食用菌,26.28,332.216,85,0,0.0,10,12.641400304414002,0.0
2021-07-30,1011010101,花叶类,214.155,1472.2514,412,0,0.0,20,6.874700100394574,0.0
2021-07-30,1011010201,花菜类,43.631,412.5012,95,1,0.361,2,9.454314592835368,0.008273933671013728
2021-07-30,1011010402,水生根茎类,20.72,247.3596,46,0,0.0,3,11.938204633204634,0.0
2021-07-30,1011010501,茄类,33.845,227.4,68,0,0.0,3,6.718865415866451,0.0
2021-07-30,1011010504,辣椒类,50.32099999999999,372.582,176,0,0.0,10,7.4041056417797755,0.0
2021-07-30,1011010801,食用菌,28.865000000000002,370.7968,93,0,0.0,10,12.84589641434263,0.0
2021-07-31,1011010101,花叶类,255.972,1738.0036,493,1,0.339,19,6.789819198974888,0.0013243636022689982
2021-07-31,1011010201,花菜类,47.858999999999995,468.086,103,0,0.0,2,9.780521949894483,0.0
2021-07-31,1011010402,水生根茎类,23.282,292.81280000000004,49,0,0.0,3,12.57678893565845,0.0
2021-07-31,1011010501,茄类,24.536,181.5038,47,0,0.0,4,7.397448646886208,0.0
2021-07-31,1011010504,辣椒类,57.01499999999999,478.348,215,0,0.0,11,8.389862316934142,0.0
2021-07-31,1011010801,食用菌,44.567,447.5231,119,1,0.133,10,10.041580092893845,0.0029842708730675165
2021-08-01,1011010101,花叶类,251.27100000000002,1683.5803,509,8,4.196,18,6.700257092939496,0.01669910176661851
2021-08-01,1011010201,花菜类,66.798,610.62,150,129,55.997,1,9.141291655438785,0.8383035420222162
2021-08-01,1011010402,水生根茎类,36.228,414.76370000000003,75,55,27.302,3,11.448705421221156,0.7536159876338743
2021-08-01,1011010501,茄类,20.536,143.3434,42,20,10.381,3,6.980103233346318,0.5055025321386832
2021-08-01,1011010504,辣椒类,76.324,578.4027,276,122,42.476,12,7.578254546407421,0.5565221948535192
2021-08-01,1011010801,食用菌,42.984,512.6758,140,1,0.138,8,11.927131025497859,0.003210496929089894
2021-08-02,1011010101,花叶类,283.115,1894.6238,549,4,1.851,16,6.692064355473924,0.006537979266375854
2021-08-02,1011010201,花菜类,24.162,219.818,50,45,21.802,1,9.09767403360649,0.9023259663935105
2021-08-02,1011010402,水生根茎类,22.943,231.808,40,30,17.76,2,10.103648171555593,0.7740923157390054
2021-08-02,1011010501,茄类,35.577,280.998,65,23,13.084,4,7.898305084745763,0.3677656913174242
2021-08-02,1011010504,辣椒类,79.129,627.0964,235,113,46.769000000000005,11,7.924988310227603,0.5910475299826865
